Date Day,Date,Power_kW,Temperature (C),Hour,Week Day
15-06-2017,2017-06-15 02:00:00,43.330298,16.81,02,3
15-06-2017,2017-06-15 03:00:00,43.4887105,17.03,03,3
15-06-2017,2017-06-15 04:00:00,43.2654035,16.45,04,3
15-06-2017,2017-06-15 05:00:00,43.6573925,15.78,05,3
15-06-2017,2017-06-15 06:00:00,54.8135655,16.12,06,3
15-06-2017,2017-06-15 07:00:00,70.40135550000002,16.67,07,3
15-06-2017,2017-06-15 08:00:00,198.231503,18.38,08,3
15-06-2017,2017-06-15 09:00:00,206.112361,19.61,09,3
15-06-2017,2017-06-15 10:00:00,206.5181155,21.15,10,3
15-06-2017,2017-06-15 11:00:00,207.276092,22.49,11,3
15-06-2017,2017-06-15 12:00:00,210.471873,24.52,12,3
15-06-2017,2017-06-15 13:00:00,213.1897945,26.34,13,3
15-06-2017,2017-06-15 14:00:00,211.599333,26.36,14,3
15-06-2017,2017-06-15 15:00:00,213.3125915,26.37,15,3
15-06-2017,2017-06-15 16:00:00,205.404858,25.54,16,3
15-06-2017,2017-06-15 17:00:00,211.791613,25.21,17,3
15-06-2017,2017-06-15 18:00:00,90.0309585,23.49,18,3
15-06-2017,2017-06-15 19:00:00,68.983946,22.22,19,3
15-06-2017,2017-06-15 20:00:00,50.7730635,21.04,20,3
15-06-2017,2017-06-15 21:00:00,45.6260775,20.35,21,3
15-06-2017,2017-06-15 22:00:00,43.572833,19.91,22,3
15-06-2017,2017-06-15 23:00:00,43.9580485,19.95,23,3
16-06-2017,2017-06-16 00:00:00,43.7836855,19.31,00,4
16-06-2017,2017-06-16 01:00:00,42.9503265,18.95,01,4
16-06-2017,2017-06-16 02:00:00,44.0589955,18.81,02,4
16-06-2017,2017-06-16 03:00:00,43.493736,18.46,03,4
16-06-2017,2017-06-16 04:00:00,42.6072815,17.61,04,4
16-06-2017,2017-06-16 05:00:00,51.9162555,17.3,05,4
16-06-2017,2017-06-16 06:00:00,66.368064,16.65,06,4
16-06-2017,2017-06-16 07:00:00,98.801767,18.01,07,4
16-06-2017,2017-06-16 08:00:00,239.2760725,19.07,08,4
16-06-2017,2017-06-16 09:00:00,249.8575905,20.73,09,4
16-06-2017,2017-06-16 10:00:00,256.1827285,26.13,10,4
16-06-2017,2017-06-16 11:00:00,264.1051015,27.99,11,4
16-06-2017,2017-06-16 12:00:00,268.5428365,29.06,12,4
16-06-2017,2017-06-16 13:00:00,273.586472,30.96,13,4
16-06-2017,2017-06-16 14:00:00,278.8617175,34.09,14,4
16-06-2017,2017-06-16 15:00:00,272.9591585,34.61,15,4
16-06-2017,2017-06-16 16:00:00,267.8965135,33.84,16,4
16-06-2017,2017-06-16 17:00:00,258.768239,32.64,17,4
16-06-2017,2017-06-16 18:00:00,116.860355,31.6,18,4
16-06-2017,2017-06-16 19:00:00,87.485652,29.78,19,4
16-06-2017,2017-06-16 20:00:00,63.464636,28.11,20,4
16-06-2017,2017-06-16 21:00:00,50.8897425,27.28,21,4
16-06-2017,2017-06-16 22:00:00,46.708745,27.39,22,4
16-06-2017,2017-06-16 23:00:00,45.4700685,26.56,23,4
17-06-2017,2017-06-17 00:00:00,44.341953,24.82,00,5
17-06-2017,2017-06-17 01:00:00,43.789585,24.88,01,5
17-06-2017,2017-06-17 02:00:00,44.9168265,26.57,02,5
17-06-2017,2017-06-17 03:00:00,44.2962865,27.08,03,5
17-06-2017,2017-06-17 04:00:00,44.2469055,23.43,04,5
17-06-2017,2017-06-17 05:00:00,44.417554,23.24,05,5
17-06-2017,2017-06-17 06:00:00,48.5784495,26.48,06,5
17-06-2017,2017-06-17 07:00:00,51.930021,27.41,07,5
17-06-2017,2017-06-17 08:00:00,51.7676755,22.88,08,5
17-06-2017,2017-06-17 09:00:00,52.5131975,26.82,09,5
17-06-2017,2017-06-17 10:00:00,53.4147285,28.69,10,5
17-06-2017,2017-06-17 11:00:00,55.1057,32.12,11,5
17-06-2017,2017-06-17 12:00:00,54.3048975,35.32,12,5
17-06-2017,2017-06-17 13:00:00,55.1124735,36.07,13,5
17-06-2017,2017-06-17 14:00:00,55.14677800000001,37.0,14,5
17-06-2017,2017-06-17 15:00:00,54.044227,38.07,15,5
17-06-2017,2017-06-17 16:00:00,54.17052,38.56,16,5
17-06-2017,2017-06-17 17:00:00,54.2847955,37.33,17,5
17-06-2017,2017-06-17 18:00:00,54.7244175,36.63,18,5
17-06-2017,2017-06-17 19:00:00,55.75726700000001,35.68,19,5
17-06-2017,2017-06-17 20:00:00,46.852955,34.22,20,5
17-06-2017,2017-06-17 21:00:00,44.4343785,30.65,21,5
17-06-2017,2017-06-17 22:00:00,44.3120185,29.3,22,5
17-06-2017,2017-06-17 23:00:00,43.378805,29.14,23,5
18-06-2017,2017-06-18 00:00:00,42.4036395,29.6,00,6
18-06-2017,2017-06-18 01:00:00,42.867952,28.42,01,6
18-06-2017,2017-06-18 02:00:00,42.791914,28.47,02,6
18-06-2017,2017-06-18 03:00:00,43.373998,27.53,03,6
18-06-2017,2017-06-18 04:00:00,43.220611,27.52,04,6
18-06-2017,2017-06-18 05:00:00,43.336416,27.67,05,6
18-06-2017,2017-06-18 06:00:00,46.716611,27.62,06,6
18-06-2017,2017-06-18 07:00:00,49.8330765,26.88,07,6
18-06-2017,2017-06-18 08:00:00,48.455871,26.67,08,6
18-06-2017,2017-06-18 09:00:00,48.5810715,28.14,09,6
18-06-2017,2017-06-18 10:00:00,48.7248445,30.73,10,6
18-06-2017,2017-06-18 11:00:00,48.6339485,31.4,11,6
18-06-2017,2017-06-18 12:00:00,48.617998,34.32,12,6
18-06-2017,2017-06-18 13:00:00,48.281508,32.49,13,6
18-06-2017,2017-06-18 14:00:00,47.916613,33.74,14,6
18-06-2017,2017-06-18 15:00:00,50.170222,34.63,15,6
18-06-2017,2017-06-18 16:00:00,52.1579165,35.59,16,6
18-06-2017,2017-06-18 17:00:00,52.385812,34.59,17,6
18-06-2017,2017-06-18 18:00:00,52.004748,33.71,18,6
18-06-2017,2017-06-18 19:00:00,50.115597,32.65,19,6
18-06-2017,2017-06-18 20:00:00,46.5621315,31.25,20,6
18-06-2017,2017-06-18 21:00:00,43.9134745,30.74,21,6
18-06-2017,2017-06-18 22:00:00,43.2374355,30.52,22,6
18-06-2017,2017-06-18 23:00:00,43.890969,28.27,23,6
19-06-2017,2017-06-19 00:00:00,43.7050255,28.37,00,0
19-06-2017,2017-06-19 01:00:00,45.247417,26.45,01,0
19-06-2017,2017-06-19 02:00:00,45.0470525,25.56,02,0
19-06-2017,2017-06-19 03:00:00,45.0488005,22.39,03,0
19-06-2017,2017-06-19 04:00:00,45.0702135,23.82,04,0
19-06-2017,2017-06-19 05:00:00,53.0327905,25.38,05,0
19-06-2017,2017-06-19 06:00:00,75.18257249999998,24.82,06,0
19-06-2017,2017-06-19 07:00:00,104.0062185,24.87,07,0
19-06-2017,2017-06-19 08:00:00,272.97445350000004,26.02,08,0
19-06-2017,2017-06-19 09:00:00,303.4285465,27.4,09,0
19-06-2017,2017-06-19 10:00:00,303.009682,28.47,10,0
19-06-2017,2017-06-19 11:00:00,299.741796,30.19,11,0
19-06-2017,2017-06-19 12:00:00,303.010556,30.47,12,0
19-06-2017,2017-06-19 13:00:00,311.9004470000001,32.94,13,0
19-06-2017,2017-06-19 14:00:00,307.5293545,34.18,14,0
19-06-2017,2017-06-19 15:00:00,301.292709,34.36,15,0
19-06-2017,2017-06-19 16:00:00,295.096923,31.36,16,0
19-06-2017,2017-06-19 17:00:00,283.3449005,26.55,17,0
19-06-2017,2017-06-19 18:00:00,123.4841825,25.01,18,0
19-06-2017,2017-06-19 19:00:00,93.4255745,24.99,19,0
19-06-2017,2017-06-19 20:00:00,66.06085300000001,25.13,20,0
19-06-2017,2017-06-19 21:00:00,51.8319145,23.21,21,0
19-06-2017,2017-06-19 22:00:00,46.768177,21.82,22,0
19-06-2017,2017-06-19 23:00:00,45.1528065,22.26,23,0
20-06-2017,2017-06-20 00:00:00,45.1008035,21.9,00,1
20-06-2017,2017-06-20 01:00:00,45.2257855,20.63,01,1
20-06-2017,2017-06-20 02:00:00,45.438823,22.41,02,1
20-06-2017,2017-06-20 03:00:00,44.810417,23.19,03,1
20-06-2017,2017-06-20 04:00:00,44.953753000000006,24.9,04,1
20-06-2017,2017-06-20 05:00:00,50.852816,24.34,05,1
20-06-2017,2017-06-20 06:00:00,78.0540995,21.82,06,1
20-06-2017,2017-06-20 07:00:00,257.66831,22.88,07,1
20-06-2017,2017-06-20 08:00:00,271.213562,23.35,08,1
20-06-2017,2017-06-20 09:00:00,282.0037475000001,26.49,09,1
20-06-2017,2017-06-20 10:00:00,286.795234,27.63,10,1
20-06-2017,2017-06-20 11:00:00,285.167846,28.59,11,1
20-06-2017,2017-06-20 12:00:00,284.7127105,26.48,12,1
20-06-2017,2017-06-20 13:00:00,288.8082745000001,27.13,13,1
20-06-2017,2017-06-20 14:00:00,290.340178,27.77,14,1
20-06-2017,2017-06-20 15:00:00,287.8298315,25.88,15,1
20-06-2017,2017-06-20 16:00:00,281.4496315,27.22,16,1
20-06-2017,2017-06-20 17:00:00,270.2143615,25.49,17,1
20-06-2017,2017-06-20 18:00:00,119.667206,24.61,18,1
20-06-2017,2017-06-20 19:00:00,91.552811,23.98,19,1
20-06-2017,2017-06-20 20:00:00,64.2274195,23.51,20,1
20-06-2017,2017-06-20 21:00:00,53.574889,23.41,21,1
20-06-2017,2017-06-20 22:00:00,49.14939,23.11,22,1
20-06-2017,2017-06-20 23:00:00,46.4100555,21.72,23,1
21-06-2017,2017-06-21 00:00:00,45.340498,20.59,00,2
21-06-2017,2017-06-21 01:00:00,44.55520900000001,20.7,01,2
21-06-2017,2017-06-21 02:00:00,45.0134035,20.69,02,2
21-06-2017,2017-06-21 03:00:00,44.360744,20.01,03,2
21-06-2017,2017-06-21 04:00:00,44.6887125,19.42,04,2
21-06-2017,2017-06-21 05:00:00,52.9130525,19.51,05,2
21-06-2017,2017-06-21 06:00:00,75.1707735,19.77,06,2
21-06-2017,2017-06-21 07:00:00,247.8272885,19.37,07,2
21-06-2017,2017-06-21 08:00:00,268.3872645,20.11,08,2
21-06-2017,2017-06-21 09:00:00,280.4663815,20.59,09,2
21-06-2017,2017-06-21 10:00:00,281.788525,20.66,10,2
21-06-2017,2017-06-21 11:00:00,279.5052,20.69,11,2
21-06-2017,2017-06-21 12:00:00,275.4771525,21.76,12,2
21-06-2017,2017-06-21 13:00:00,281.900397,21.68,13,2
21-06-2017,2017-06-21 14:00:00,284.850584,22.32,14,2
21-06-2017,2017-06-21 15:00:00,278.992162,21.95,15,2
21-06-2017,2017-06-21 16:00:00,277.925882,22.01,16,2
21-06-2017,2017-06-21 17:00:00,266.864975,22.31,17,2
21-06-2017,2017-06-21 18:00:00,122.38316100000002,22.17,18,2
21-06-2017,2017-06-21 19:00:00,88.6618375,21.26,19,2
21-06-2017,2017-06-21 20:00:00,60.87825150000001,20.28,20,2
21-06-2017,2017-06-21 21:00:00,52.810139,19.29,21,2
21-06-2017,2017-06-21 22:00:00,48.232564,18.42,22,2
21-06-2017,2017-06-21 23:00:00,49.2531775,18.25,23,2
22-06-2017,2017-06-22 00:00:00,48.34596550000001,17.83,00,3
22-06-2017,2017-06-22 01:00:00,45.0011675,17.65,01,3
22-06-2017,2017-06-22 02:00:00,44.768465,17.53,02,3
22-06-2017,2017-06-22 03:00:00,44.5370735,17.42,03,3
22-06-2017,2017-06-22 04:00:00,44.0550625,17.33,04,3
22-06-2017,2017-06-22 05:00:00,51.0933845,17.17,05,3
22-06-2017,2017-06-22 06:00:00,75.800709,17.18,06,3
22-06-2017,2017-06-22 07:00:00,234.348242,17.59,07,3
22-06-2017,2017-06-22 08:00:00,251.666115,18.78,08,3
22-06-2017,2017-06-22 09:00:00,259.2487205,19.63,09,3
22-06-2017,2017-06-22 10:00:00,262.6739265,21.14,10,3
22-06-2017,2017-06-22 11:00:00,265.2950525,21.26,11,3
22-06-2017,2017-06-22 12:00:00,264.2191585,22.43,12,3
22-06-2017,2017-06-22 13:00:00,268.2579125,23.22,13,3
22-06-2017,2017-06-22 14:00:00,267.456236,25.37,14,3
22-06-2017,2017-06-22 15:00:00,264.298474,24.53,15,3
22-06-2017,2017-06-22 16:00:00,257.0728975,24.12,16,3
22-06-2017,2017-06-22 17:00:00,252.835527,23.46,17,3
22-06-2017,2017-06-22 18:00:00,118.0243045,22.66,18,3
22-06-2017,2017-06-22 19:00:00,85.1820065,21.11,19,3
22-06-2017,2017-06-22 20:00:00,59.13134399999999,20.47,20,3
22-06-2017,2017-06-22 21:00:00,50.0694935,19.34,21,3
22-06-2017,2017-06-22 22:00:00,47.782454,18.66,22,3
22-06-2017,2017-06-22 23:00:00,47.330159,18.15,23,3
23-06-2017,2017-06-23 00:00:00,47.770655,17.83,00,4
23-06-2017,2017-06-23 01:00:00,47.515884,17.18,01,4
23-06-2017,2017-06-23 02:00:00,46.6460355,17.08,02,4
23-06-2017,2017-06-23 03:00:00,45.083105,16.92,03,4
23-06-2017,2017-06-23 04:00:00,45.136856,16.63,04,4
23-06-2017,2017-06-23 05:00:00,51.8625045,16.49,05,4
23-06-2017,2017-06-23 06:00:00,75.43581400000002,16.68,06,4
23-06-2017,2017-06-23 07:00:00,233.321729,17.92,07,4
23-06-2017,2017-06-23 08:00:00,253.523365,19.07,08,4
23-06-2017,2017-06-23 09:00:00,261.856518,20.4,09,4
23-06-2017,2017-06-23 10:00:00,265.2635885,21.7,10,4
23-06-2017,2017-06-23 11:00:00,262.6673715,24.21,11,4
23-06-2017,2017-06-23 12:00:00,263.695414,26.33,12,4
23-06-2017,2017-06-23 13:00:00,271.6743785,26.61,13,4
23-06-2017,2017-06-23 14:00:00,268.64662400000003,26.36,14,4
23-06-2017,2017-06-23 15:00:00,267.7540515,26.29,15,4
23-06-2017,2017-06-23 16:00:00,256.139684,26.89,16,4
23-06-2017,2017-06-23 17:00:00,252.9629125,26.05,17,4
23-06-2017,2017-06-23 18:00:00,116.473173,25.1,18,4
23-06-2017,2017-06-23 19:00:00,87.02964250000002,23.39,19,4
23-06-2017,2017-06-23 20:00:00,60.459387,21.96,20,4
23-06-2017,2017-06-23 21:00:00,50.3482995,20.44,21,4
23-06-2017,2017-06-23 22:00:00,45.959727,19.7,22,4
23-06-2017,2017-06-23 23:00:00,45.745815500000006,19.4,23,4
24-06-2017,2017-06-24 00:00:00,44.8975985,18.96,00,5
24-06-2017,2017-06-24 01:00:00,45.600076,18.55,01,5
24-06-2017,2017-06-24 02:00:00,44.46802750000001,18.59,02,5
24-06-2017,2017-06-24 03:00:00,43.6563,18.44,03,5
24-06-2017,2017-06-24 04:00:00,43.358266,18.4,04,5
24-06-2017,2017-06-24 05:00:00,44.003715,17.97,05,5
24-06-2017,2017-06-24 06:00:00,91.40292,17.61,06,5
24-06-2017,2017-06-24 07:00:00,144.68545600000004,18.14,07,5
24-06-2017,2017-06-24 08:00:00,134.76861499999998,19.42,08,5
24-06-2017,2017-06-24 09:00:00,140.8549325,20.44,09,5
24-06-2017,2017-06-24 10:00:00,157.422258,21.17,10,5
24-06-2017,2017-06-24 11:00:00,164.201876,22.67,11,5
24-06-2017,2017-06-24 12:00:00,160.52299150000005,21.35,12,5
24-06-2017,2017-06-24 13:00:00,148.78976,22.67,13,5
24-06-2017,2017-06-24 14:00:00,67.05502800000001,21.17,14,5
24-06-2017,2017-06-24 15:00:00,55.1692835,20.82,15,5
24-06-2017,2017-06-24 16:00:00,54.298561,21.66,16,5
24-06-2017,2017-06-24 17:00:00,55.66396750000001,21.82,17,5
24-06-2017,2017-06-24 18:00:00,56.5991475,20.99,18,5
24-06-2017,2017-06-24 19:00:00,56.331048,20.24,19,5
24-06-2017,2017-06-24 20:00:00,46.602554,19.78,20,5
24-06-2017,2017-06-24 21:00:00,46.145015,19.03,21,5
24-06-2017,2017-06-24 22:00:00,45.808088,18.82,22,5
24-06-2017,2017-06-24 23:00:00,45.13336,18.6,23,5
25-06-2017,2017-06-25 00:00:00,42.94442700000001,17.78,00,6
25-06-2017,2017-06-25 01:00:00,43.068098,17.86,01,6
25-06-2017,2017-06-25 02:00:00,43.543117,17.76,02,6
25-06-2017,2017-06-25 03:00:00,43.959141,17.88,03,6
25-06-2017,2017-06-25 04:00:00,43.746322,16.87,04,6
25-06-2017,2017-06-25 05:00:00,42.9835385,16.78,05,6
25-06-2017,2017-06-25 06:00:00,47.5790305,17.33,06,6
25-06-2017,2017-06-25 07:00:00,47.494908,17.2,07,6
25-06-2017,2017-06-25 08:00:00,46.384054,16.93,08,6
25-06-2017,2017-06-25 09:00:00,47.380414,17.57,09,6
25-06-2017,2017-06-25 10:00:00,49.353032,19.04,10,6
25-06-2017,2017-06-25 11:00:00,50.065342,20.15,11,6
25-06-2017,2017-06-25 12:00:00,49.6040885,21.17,12,6
25-06-2017,2017-06-25 13:00:00,49.8518675,23.05,13,6
25-06-2017,2017-06-25 14:00:00,50.989597,21.54,14,6
25-06-2017,2017-06-25 15:00:00,51.209408,20.61,15,6
25-06-2017,2017-06-25 16:00:00,50.825285,19.73,16,6
25-06-2017,2017-06-25 17:00:00,49.66789050000001,18.99,17,6
25-06-2017,2017-06-25 18:00:00,49.2461855,19.8,18,6
25-06-2017,2017-06-25 19:00:00,49.852086,20.01,19,6
25-06-2017,2017-06-25 20:00:00,45.078298,18.91,20,6
25-06-2017,2017-06-25 21:00:00,44.3810645,17.94,21,6
25-06-2017,2017-06-25 22:00:00,44.918356,17.63,22,6
25-06-2017,2017-06-25 23:00:00,45.0383125,17.05,23,6
26-06-2017,2017-06-26 00:00:00,43.991479,16.86,00,0
26-06-2017,2017-06-26 01:00:00,42.3424595,16.88,01,0
26-06-2017,2017-06-26 02:00:00,42.4381625,16.84,02,0
26-06-2017,2017-06-26 03:00:00,42.929569,17.08,03,0
26-06-2017,2017-06-26 04:00:00,42.667806,17.18,04,0
26-06-2017,2017-06-26 05:00:00,48.146475,17.22,05,0
26-06-2017,2017-06-26 06:00:00,68.0345635,17.17,06,0
26-06-2017,2017-06-26 07:00:00,224.2113715,17.61,07,0
26-06-2017,2017-06-26 08:00:00,246.76079,17.99,08,0
26-06-2017,2017-06-26 09:00:00,254.6886255,18.67,09,0
26-06-2017,2017-06-26 10:00:00,263.29162599999995,18.88,10,0
26-06-2017,2017-06-26 11:00:00,261.839475,19.37,11,0
26-06-2017,2017-06-26 12:00:00,261.5045145,20.82,12,0
26-06-2017,2017-06-26 13:00:00,266.34472650000004,20.25,13,0
26-06-2017,2017-06-26 14:00:00,264.337367,20.73,14,0
26-06-2017,2017-06-26 15:00:00,259.9339365,22.65,15,0
26-06-2017,2017-06-26 16:00:00,255.4704185,22.06,16,0
26-06-2017,2017-06-26 17:00:00,243.502081,21.31,17,0
26-06-2017,2017-06-26 18:00:00,115.8165805,20.57,18,0
26-06-2017,2017-06-26 19:00:00,87.859724,19.84,19,0
26-06-2017,2017-06-26 20:00:00,61.3484635,19.0,20,0
26-06-2017,2017-06-26 21:00:00,49.202267,18.35,21,0
26-06-2017,2017-06-26 22:00:00,46.761185,17.47,22,0
26-06-2017,2017-06-26 23:00:00,45.2699225,17.34,23,0
27-06-2017,2017-06-27 00:00:00,44.1730525,16.87,00,1
27-06-2017,2017-06-27 01:00:00,43.516897,16.82,01,1
27-06-2017,2017-06-27 02:00:00,43.903205,17.18,02,1
27-06-2017,2017-06-27 03:00:00,43.4716675,17.18,03,1
27-06-2017,2017-06-27 04:00:00,43.017406,16.72,04,1
27-06-2017,2017-06-27 05:00:00,49.967454,16.42,05,1
27-06-2017,2017-06-27 06:00:00,69.942287,16.49,06,1
27-06-2017,2017-06-27 07:00:00,225.6311845,17.11,07,1
27-06-2017,2017-06-27 08:00:00,246.41119,18.52,08,1
27-06-2017,2017-06-27 09:00:00,260.784994,19.4,09,1
27-06-2017,2017-06-27 10:00:00,259.9374325,20.56,10,1
27-06-2017,2017-06-27 11:00:00,259.6686775,21.29,11,1
27-06-2017,2017-06-27 12:00:00,258.9611745,21.0,12,1
27-06-2017,2017-06-27 13:00:00,261.4044415,21.06,13,1
27-06-2017,2017-06-27 14:00:00,265.156742,21.28,14,1
27-06-2017,2017-06-27 15:00:00,262.127895,21.14,15,1
27-06-2017,2017-06-27 16:00:00,259.3273805,21.02,16,1
27-06-2017,2017-06-27 17:00:00,254.784984,21.17,17,1
27-06-2017,2017-06-27 18:00:00,119.364802,20.99,18,1
27-06-2017,2017-06-27 19:00:00,86.8932985,20.42,19,1
27-06-2017,2017-06-27 20:00:00,59.033019,19.4,20,1
27-06-2017,2017-06-27 21:00:00,48.1375165,18.91,21,1
27-06-2017,2017-06-27 22:00:00,45.6894425,18.72,22,1
27-06-2017,2017-06-27 23:00:00,45.33875,18.5,23,1
28-06-2017,2017-06-28 00:00:00,44.5034245,18.12,00,2
28-06-2017,2017-06-28 01:00:00,43.9868905,17.83,01,2
28-06-2017,2017-06-28 02:00:00,44.3251285,17.78,02,2
28-06-2017,2017-06-28 03:00:00,43.262563,17.65,03,2
28-06-2017,2017-06-28 04:00:00,43.165549,17.8,04,2
28-06-2017,2017-06-28 05:00:00,48.612317,17.74,05,2
28-06-2017,2017-06-28 06:00:00,70.788756,17.85,06,2
28-06-2017,2017-06-28 07:00:00,221.9376605,18.23,07,2
28-06-2017,2017-06-28 08:00:00,246.680819,17.94,08,2
28-06-2017,2017-06-28 09:00:00,255.8833835,17.94,09,2
28-06-2017,2017-06-28 10:00:00,256.33218250000004,19.94,10,2
28-06-2017,2017-06-28 11:00:00,261.0932975,19.99,11,2
28-06-2017,2017-06-28 12:00:00,258.9764695,20.65,12,2
28-06-2017,2017-06-28 13:00:00,260.37618050000003,20.35,13,2
28-06-2017,2017-06-28 14:00:00,255.8235145,20.43,14,2
28-06-2017,2017-06-28 15:00:00,255.735459,20.5,15,2
28-06-2017,2017-06-28 16:00:00,255.149005,20.03,16,2
28-06-2017,2017-06-28 17:00:00,240.6657325,20.34,17,2
28-06-2017,2017-06-28 18:00:00,113.0953815,19.79,18,2
28-06-2017,2017-06-28 19:00:00,85.27093599999998,19.4,19,2
28-06-2017,2017-06-28 20:00:00,59.2311985,18.15,20,2
28-06-2017,2017-06-28 21:00:00,48.3031395,17.21,21,2
28-06-2017,2017-06-28 22:00:00,47.8569625,17.03,22,2
28-06-2017,2017-06-28 23:00:00,45.7169735,16.67,23,2
29-06-2017,2017-06-29 00:00:00,44.1184275,16.14,00,3
29-06-2017,2017-06-29 01:00:00,44.130008,16.21,01,3
29-06-2017,2017-06-29 02:00:00,44.1214865,15.73,02,3
29-06-2017,2017-06-29 03:00:00,43.311944,15.83,03,3
29-06-2017,2017-06-29 04:00:00,42.864893,15.86,04,3
29-06-2017,2017-06-29 05:00:00,51.016691,15.62,05,3
29-06-2017,2017-06-29 06:00:00,71.87885250000002,15.69,06,3
29-06-2017,2017-06-29 07:00:00,214.7678015,16.7,07,3
29-06-2017,2017-06-29 08:00:00,241.9347805,16.61,08,3
29-06-2017,2017-06-29 09:00:00,246.79837200000003,17.89,09,3
29-06-2017,2017-06-29 10:00:00,254.8503155,18.69,10,3
29-06-2017,2017-06-29 11:00:00,246.360061,18.55,11,3
29-06-2017,2017-06-29 12:00:00,240.576366,19.06,12,3
29-06-2017,2017-06-29 13:00:00,247.4554015,18.65,13,3
29-06-2017,2017-06-29 14:00:00,249.498158,19.28,14,3
29-06-2017,2017-06-29 15:00:00,252.331666,18.61,15,3
29-06-2017,2017-06-29 16:00:00,234.165139,19.05,16,3
29-06-2017,2017-06-29 17:00:00,233.4054145,18.16,17,3
29-06-2017,2017-06-29 18:00:00,110.2282245,18.15,18,3
29-06-2017,2017-06-29 19:00:00,79.9183415,17.6,19,3
29-06-2017,2017-06-29 20:00:00,57.310802,17.05,20,3
29-06-2017,2017-06-29 21:00:00,49.0740075,16.28,21,3
29-06-2017,2017-06-29 22:00:00,46.5066325,15.72,22,3
29-06-2017,2017-06-29 23:00:00,44.586236,15.55,23,3
07-04-2017,2017-04-07 15:00:00,263.854919,25.19,15,4
07-04-2017,2017-04-07 16:00:00,262.1945375,26.31,16,4
07-04-2017,2017-04-07 17:00:00,253.505011,27.21,17,4
07-04-2017,2017-04-07 18:00:00,117.5999775,26.43,18,4
07-04-2017,2017-04-07 19:00:00,86.547413,22.61,19,4
07-04-2017,2017-04-07 20:00:00,61.9113195,21.36,20,4
07-04-2017,2017-04-07 21:00:00,50.6292905,18.67,21,4
07-04-2017,2017-04-07 22:00:00,47.935841,17.92,22,4
07-04-2017,2017-04-07 23:00:00,46.3899535,17.81,23,4
07-05-2017,2017-05-07 00:00:00,45.872327,17.57,00,6
07-05-2017,2017-05-07 01:00:00,45.2926465,17.41,01,6
07-05-2017,2017-05-07 02:00:00,45.931759,17.36,02,6
07-05-2017,2017-05-07 03:00:00,45.2970165,17.32,03,6
07-05-2017,2017-05-07 04:00:00,45.50481,17.16,04,6
07-05-2017,2017-05-07 05:00:00,53.6437165,17.03,05,6
07-05-2017,2017-05-07 06:00:00,73.305002,17.02,06,6
07-05-2017,2017-05-07 07:00:00,234.545329,17.4,07,6
07-05-2017,2017-05-07 08:00:00,255.109675,17.8,08,6
07-05-2017,2017-05-07 09:00:00,266.30146349999995,18.4,09,6
07-05-2017,2017-05-07 10:00:00,270.295425,18.65,10,6
07-05-2017,2017-05-07 11:00:00,268.741453,19.68,11,6
07-05-2017,2017-05-07 12:00:00,269.0624295,19.96,12,6
07-05-2017,2017-05-07 13:00:00,268.7442935,19.19,13,6
07-05-2017,2017-05-07 14:00:00,272.7262375,19.09,14,6
07-05-2017,2017-05-07 15:00:00,269.961557,20.33,15,6
07-05-2017,2017-05-07 16:00:00,265.5157375,21.08,16,6
07-05-2017,2017-05-07 17:00:00,254.6663385,20.74,17,6
07-05-2017,2017-05-07 18:00:00,202.407038,20.83,18,6
07-05-2017,2017-05-07 19:00:00,177.23824150000004,19.89,19,6
07-05-2017,2017-05-07 20:00:00,102.6882265,18.56,20,6
07-05-2017,2017-05-07 21:00:00,53.41800600000001,17.71,21,6
07-05-2017,2017-05-07 22:00:00,48.5421785,16.97,22,6
07-05-2017,2017-05-07 23:00:00,48.1506265,16.86,23,6
07-06-2017,2017-06-07 00:00:00,46.6683225,16.24,00,2
07-06-2017,2017-06-07 01:00:00,45.2594345,16.61,01,2
07-06-2017,2017-06-07 02:00:00,45.3354725,16.7,02,2
07-06-2017,2017-06-07 03:00:00,44.660089,16.53,03,2
07-06-2017,2017-06-07 04:00:00,44.9093975,16.47,04,2
07-06-2017,2017-06-07 05:00:00,51.8262335,16.31,05,2
07-06-2017,2017-06-07 06:00:00,73.9017255,15.8,06,2
07-06-2017,2017-06-07 07:00:00,226.1970995,15.7,07,2
07-06-2017,2017-06-07 08:00:00,247.0647235,16.24,08,2
07-06-2017,2017-06-07 09:00:00,255.9419415,16.76,09,2
07-06-2017,2017-06-07 10:00:00,258.7605915,18.53,10,2
07-06-2017,2017-06-07 11:00:00,263.430592,18.38,11,2
07-06-2017,2017-06-07 12:00:00,263.4360545,18.32,12,2
07-06-2017,2017-06-07 13:00:00,263.988204,19.82,13,2
07-06-2017,2017-06-07 14:00:00,254.513607,20.21,14,2
07-06-2017,2017-06-07 15:00:00,266.0799045,20.39,15,2
07-06-2017,2017-06-07 16:00:00,260.5142725,20.62,16,2
07-06-2017,2017-06-07 17:00:00,250.444263,20.58,17,2
07-06-2017,2017-06-07 18:00:00,118.525325,20.97,18,2
07-06-2017,2017-06-07 19:00:00,83.835828,19.04,19,2
07-06-2017,2017-06-07 20:00:00,58.609566,18.18,20,2
07-06-2017,2017-06-07 21:00:00,49.005617,18.0,21,2
